trend;start_lifetime;total_tweets;total_hashtags;total_mentions;total_reply_to;total_url;total_photo;total_retweets;total_likes;total_replies;total_interaction;tweet_count_01;tweet_count_12;tweet_count_23;tweet_count_34;tweet_count_45;tweet_count_56;tweet_count_67;tweet_vel_01;tweet_vel_12;tweet_vel_23;tweet_vel_34;tweet_vel_45;tweet_vel_56;tweet_vel_67;tweet_acc_01;tweet_acc_12;tweet_acc_23;tweet_acc_34;tweet_acc_45;tweet_acc_56;tweet_acc_67;user_count_01;user_count_12;user_count_23;user_count_34;user_count_45;user_count_56;user_count_67
gobierno;16;23;23;23;28;1;2;2.0;29.0;10.0;41.0;0;0;0;3;6;9;17;0;0;0;3;3;3;8;0;0;0;3;0;0;5;0;0;0;3;6;9;15
gobierno;17;12;12;12;14;2;1;7.0;22.0;6.0;35.0;0;0;0;2;2;0;10;0;0;0;2;0;-2;10;0;0;0;2;-2;-2;12;0;0;0;1;1;0;9
gobierno;18;13;13;13;15;3;1;11.0;128.0;1.0;140.0;0;0;0;2;7;8;6;0;0;0;2;5;1;-2;0;0;0;2;3;-4;-3;0;0;0;2;6;7;5
gobierno;19;12;12;14;26;0;4;28.0;175.0;20.0;223.0;0;0;0;2;2;3;10;0;0;0;2;0;1;7;0;0;0;2;-2;1;6;0;0;0;1;1;3;8
gobierno;20;4;4;4;4;1;1;2.0;33.0;1.0;36.0;0;0;0;1;2;1;2;0;0;0;1;1;-1;1;0;0;0;1;0;-2;2;0;0;0;1;2;1;2
gobierno;21;26;26;27;37;1;0;17.0;129.0;19.0;165.0;0;0;0;2;9;14;17;0;0;0;2;7;5;3;0;0;0;2;5;-2;-2;0;0;0;2;8;12;15
gobierno;22;32;32;32;50;0;3;18.0;144.0;11.0;173.0;0;0;0;2;9;16;23;0;0;0;2;7;7;7;0;0;0;2;5;0;0;0;0;0;2;9;16;23
gobierno;23;12;12;13;13;2;2;2.0;48.0;7.0;57.0;0;0;0;2;4;6;8;0;0;0;2;2;2;2;0;0;0;2;0;0;0;0;0;0;2;4;6;8
menos;6;73;73;85;122;7;8;35.0;246.0;42.0;323.0;0;0;0;2;14;46;59;0;0;0;2;12;32;13;0;0;0;2;10;20;-19;0;0;0;2;12;28;33
menos;7;20;20;21;23;3;1;22.0;24.0;6.0;52.0;0;0;0;2;7;10;13;0;0;0;2;5;3;3;0;0;0;2;3;-2;0;0;0;0;2;7;10;12
menos;8;9;9;9;14;0;5;16.0;54.0;3.0;73.0;0;0;0;0;2;5;7;0;0;0;0;2;3;2;0;0;0;0;2;1;-1;0;0;0;0;2;5;6
menos;9;27;27;30;63;6;4;8.0;70.0;15.0;93.0;0;0;0;0;7;15;20;0;0;0;0;7;8;5;0;0;0;0;7;1;-3;0;0;0;0;6;14;20
menos;10;34;34;37;51;3;4;43.0;238.0;50.0;331.0;0;0;0;0;8;22;26;0;0;0;0;8;14;4;0;0;0;0;8;6;-10;0;0;0;0;8;20;24
menos;12;23;23;23;30;1;3;9.0;49.0;6.0;64.0;0;0;0;0;4;12;19;0;0;0;0;4;8;7;0;0;0;0;4;4;-1;0;0;0;0;3;11;19
menos;13;6;6;6;7;1;0;28.0;134.0;10.0;172.0;0;0;0;0;2;2;4;0;0;0;0;2;0;2;0;0;0;0;2;-2;2;0;0;0;0;2;2;4
menos;14;17;17;19;26;2;1;12.0;38.0;7.0;57.0;0;0;0;0;5;8;12;0;0;0;0;5;3;4;0;0;0;0;5;-2;1;0;0;0;0;4;6;11
menos;17;10;10;10;24;1;3;11.0;32.0;4.0;47.0;0;0;0;0;5;5;5;0;0;0;0;5;0;0;0;0;0;0;5;-5;0;0;0;0;0;5;5;5
menos;18;8;8;8;13;0;0;29.0;139.0;13.0;181.0;0;0;0;0;2;2;6;0;0;0;0;2;0;4;0;0;0;0;2;-2;4;0;0;0;0;2;2;6
menos;19;42;42;42;66;1;2;16.0;89.0;9.0;114.0;0;0;0;0;8;24;34;0;0;0;0;8;16;10;0;0;0;0;8;8;-6;0;0;0;0;6;15;21
menos;22;16;16;16;23;3;2;6.0;55.0;10.0;71.0;0;0;0;0;3;7;13;0;0;0;0;3;4;6;0;0;0;0;3;1;2;0;0;0;0;3;7;13
estan;11;7;7;9;7;2;0;12.0;16.0;4.0;32.0;0;0;0;0;3;3;4;0;0;0;0;3;0;1;0;0;0;0;3;-3;1;0;0;0;0;3;3;4
estan;12;9;9;9;19;1;1;4.0;15.0;9.0;28.0;0;0;0;0;3;3;6;0;0;0;0;3;0;3;0;0;0;0;3;-3;3;0;0;0;0;3;3;5
estan;13;9;9;9;10;2;3;13.0;21.0;2.0;36.0;0;0;0;0;1;4;8;0;0;0;0;1;3;4;0;0;0;0;1;2;1;0;0;0;0;1;4;7
estan;14;18;18;18;25;1;1;6.0;50.0;5.0;61.0;0;0;0;0;2;12;16;0;0;0;0;2;10;4;0;0;0;0;2;8;-6;0;0;0;0;1;11;16
estan;15;5;5;6;5;2;0;14.0;20.0;1.0;35.0;0;0;0;0;1;1;4;0;0;0;0;1;0;3;0;0;0;0;1;-1;3;0;0;0;0;1;1;4
estan;16;9;9;13;11;1;3;4.0;78.0;16.0;98.0;0;0;0;0;0;4;9;0;0;0;0;0;4;5;0;0;0;0;0;4;1;0;0;0;0;0;3;7
estan;17;14;14;14;20;4;0;8.0;30.0;5.0;43.0;0;0;0;0;0;6;14;0;0;0;0;0;6;8;0;0;0;0;0;6;2;0;0;0;0;0;5;13
estan;18;8;8;9;8;4;0;33.0;141.0;13.0;187.0;0;0;0;0;0;3;8;0;0;0;0;0;3;5;0;0;0;0;0;3;2;0;0;0;0;0;3;8
estan;19;4;4;5;4;4;0;15.0;20.0;1.0;36.0;0;0;0;0;0;2;4;0;0;0;0;0;2;2;0;0;0;0;0;2;0;0;0;0;0;0;2;4
estan;20;18;18;18;25;0;0;9.0;81.0;5.0;95.0;0;0;0;0;0;5;18;0;0;0;0;0;5;13;0;0;0;0;0;5;8;0;0;0;0;0;5;18
estan;21;1;1;2;1;0;1;23.0;27.0;0.0;50.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
estan;22;1;1;1;1;0;1;6.0;18.0;0.0;24.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
estan;23;5;5;6;7;0;0;8.0;12.0;3.0;23.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5
dejar;6;4;4;4;5;2;0;1.0;20.0;1.0;22.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;3
dejar;12;4;4;4;4;0;1;13.0;17.0;1.0;31.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
dejar;13;2;2;4;4;1;0;11.0;11.0;2.0;24.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
dormirme;6;4;4;4;8;0;0;6.0;171.0;1.0;178.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;2
hacer;6;4;4;4;15;1;0;46.0;151.0;15.0;212.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
hacer;8;3;3;3;4;1;1;14.0;18.0;1.0;33.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
hacer;11;6;6;6;6;0;0;2.0;22.0;0.0;24.0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;4
hacer;12;5;5;5;6;1;0;1.0;21.0;5.0;27.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5
hacer;14;5;5;5;5;0;0;5.0;13.0;3.0;21.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5
hacer;15;2;2;3;5;0;1;1.0;28.0;3.0;32.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
hacer;16;3;3;4;4;0;0;32.0;151.0;13.0;196.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;2
hacer;17;65;65;66;100;21;9;94.0;329.0;21.0;444.0;0;0;4;9;19;29;42;0;0;4;5;10;10;13;0;0;4;1;5;0;3;0;0;4;9;16;23;33
hacer;18;71;71;90;75;8;22;84.0;337.0;65.0;486.0;0;0;4;18;27;34;40;0;0;4;14;9;7;6;0;0;4;10;-5;-2;-1;0;0;4;16;24;33;35
hacer;19;58;58;77;93;7;11;45.0;319.0;40.0;404.0;0;0;1;10;20;28;37;0;0;1;9;10;8;9;0;0;1;8;1;-2;1;0;0;1;9;19;27;34
hacer;20;36;36;36;43;3;5;16.0;113.0;19.0;148.0;0;0;3;6;9;17;24;0;0;3;3;3;8;7;0;0;3;0;0;5;-1;0;0;3;6;9;15;22
hacer;21;19;19;21;35;2;5;61.0;210.0;26.0;297.0;0;0;2;2;3;10;14;0;0;2;0;1;7;4;0;0;2;-2;1;6;-3;0;0;1;1;3;8;12
hacer;22;14;14;14;28;3;2;36.0;34.0;6.0;76.0;0;0;2;4;2;6;10;0;0;2;2;-2;4;4;0;0;2;0;-4;6;0;0;0;1;3;2;6;10
hacer;23;38;38;39;58;3;2;55.0;208.0;27.0;290.0;0;0;2;9;14;17;22;0;0;2;7;5;3;5;0;0;2;5;-2;-2;2;0;0;2;8;12;15;21
bueno;11;40;40;40;59;0;3;24.0;186.0;15.0;225.0;0;0;2;9;16;23;22;0;0;2;7;7;7;-1;0;0;2;5;0;0;-8;0;0;2;9;16;23;22
bueno;13;15;15;15;18;2;1;13.0;47.0;14.0;74.0;0;0;2;4;2;5;11;0;0;2;2;-2;3;6;0;0;2;0;-4;5;3;0;0;1;3;2;5;11
bueno;16;10;10;10;12;1;2;18.0;36.0;3.0;57.0;0;0;2;2;1;1;7;0;0;2;0;-1;0;6;0;0;2;-2;-1;1;6;0;0;1;1;1;1;5
bueno;18;89;89;107;159;8;9;48.0;282.0;59.0;389.0;0;0;2;14;46;59;41;0;0;2;12;32;13;-18;0;0;2;10;20;-19;-31;0;0;2;12;28;33;28
bueno;19;33;33;36;69;8;6;19.0;168.0;20.0;207.0;0;0;0;7;15;20;18;0;0;0;7;8;5;-2;0;0;0;7;1;-3;-7;0;0;0;6;14;20;18
bueno;23;39;39;42;56;4;5;49.0;304.0;53.0;406.0;0;0;0;8;22;26;17;0;0;0;8;14;4;-9;0;0;0;8;6;-10;-13;0;0;0;8;20;24;17
agradecida;6;34;34;34;46;4;3;42.0;113.0;13.0;168.0;0;0;0;4;12;19;22;0;0;0;4;8;7;3;0;0;0;4;4;-1;-4;0;0;0;3;11;19;22
siempre;6;18;18;25;27;1;2;46.0;218.0;15.0;279.0;0;0;0;2;2;4;16;0;0;0;2;0;2;12;0;0;0;2;-2;2;10;0;0;0;2;2;4;14
siempre;8;13;13;13;17;2;3;25.0;50.0;4.0;79.0;0;0;0;1;4;8;9;0;0;0;1;3;4;1;0;0;0;1;2;1;-3;0;0;0;1;4;7;8
siempre;11;8;8;8;20;2;1;33.0;67.0;2.0;102.0;0;0;0;3;3;0;5;0;0;0;3;0;-3;5;0;0;0;3;-3;-3;8;0;0;0;2;2;0;4
siempre;12;5;5;5;5;0;3;27.0;171.0;6.0;204.0;0;0;0;1;1;0;4;0;0;0;1;0;-1;4;0;0;0;1;-1;-1;5;0;0;0;1;1;0;2
siempre;15;3;5;9;3;1;0;46.0;144.0;2.0;192.0;0;0;0;0;2;2;1;0;0;0;0;2;0;-1;0;0;0;0;2;-2;-1;0;0;0;0;2;2;1
siempre;16;21;21;21;28;5;2;36.0;80.0;8.0;124.0;0;0;0;0;6;14;15;0;0;0;0;6;8;1;0;0;0;0;6;2;-7;0;0;0;0;5;13;15
siempre;17;10;10;11;11;1;1;15.0;33.0;3.0;51.0;0;0;0;0;5;5;5;0;0;0;0;5;0;0;0;0;0;0;5;-5;0;0;0;0;0;5;5;5
siempre;18;16;16;18;21;4;1;6.0;144.0;5.0;155.0;0;0;0;0;3;7;13;0;0;0;0;3;4;6;0;0;0;0;3;1;2;0;0;0;0;3;7;12
siempre;19;5;5;17;5;0;5;48.0;76.0;1.0;125.0;0;0;0;0;0;1;5;0;0;0;0;0;1;4;0;0;0;0;0;1;3;0;0;0;0;0;1;3
siempre;20;12;19;12;12;1;11;28.0;28.0;2.0;58.0;0;0;0;0;0;9;12;0;0;0;0;0;9;3;0;0;0;0;0;9;-6;0;0;0;0;0;1;3
siempre;21;8;8;8;12;2;0;10.0;73.0;4.0;87.0;0;0;0;0;0;4;8;0;0;0;0;0;4;4;0;0;0;0;0;4;0;0;0;0;0;0;3;7
siempre;22;7;7;7;7;2;0;27.0;29.0;2.0;58.0;0;0;0;0;0;4;7;0;0;0;0;0;4;3;0;0;0;0;0;4;-1;0;0;0;0;0;4;7
siempre;23;8;8;8;12;1;0;13.0;40.0;14.0;67.0;0;0;0;0;0;3;8;0;0;0;0;0;3;5;0;0;0;0;0;3;2;0;0;0;0;0;3;7
gente;6;7;7;10;25;2;1;30.0;29.0;1.0;60.0;0;0;0;0;0;3;7;0;0;0;0;0;3;4;0;0;0;0;0;3;1;0;0;0;0;0;3;7
gente;9;8;8;9;14;1;2;50.0;272.0;18.0;340.0;0;0;0;0;0;3;8;0;0;0;0;0;3;5;0;0;0;0;0;3;2;0;0;0;0;0;2;6
gente;10;1;1;1;1;0;1;46.0;147.0;8.0;201.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
gente;11;2;5;5;2;0;2;33.0;19.0;0.0;52.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1
gente;13;1;7;1;1;0;1;8.0;31.0;1.0;40.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
gente;14;1;7;1;1;0;1;8.0;31.0;1.0;40.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
gente;15;1;7;1;1;0;1;8.0;31.0;1.0;40.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
gente;16;1;7;1;1;0;1;8.0;31.0;1.0;40.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
gente;17;6;6;6;7;0;2;10.0;60.0;3.0;73.0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;6
gente;18;4;4;4;9;2;0;59.0;80.0;3.0;142.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;3
gente;19;2;2;2;2;1;0;6.0;38.0;3.0;47.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
gente;20;6;6;8;6;2;1;33.0;49.0;0.0;82.0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;6
gente;21;3;3;10;3;0;3;22.0;73.0;0.0;95.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
gente;22;4;4;4;4;1;0;33.0;28.0;5.0;66.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
gente;23;4;4;4;4;0;0;0.0;48.0;4.0;52.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;1
cuenta;10;4;4;4;4;1;0;27.0;34.0;2.0;63.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
cuenta;11;5;5;5;9;0;1;11.0;27.0;3.0;41.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5
cuenta;13;4;4;4;4;2;0;5.0;84.0;4.0;93.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
cuenta;14;6;6;6;6;0;1;9.0;27.0;9.0;45.0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;6
cuenta;16;6;6;6;15;0;0;26.0;51.0;5.0;82.0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;2
cuenta;17;5;5;5;5;1;1;32.0;39.0;3.0;74.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5
cuenta;20;5;5;5;5;0;1;10.0;48.0;3.0;61.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;3
politica;17;19;89;41;19;10;6;45.0;77.0;5.0;127.0;0;1;3;5;6;8;10;0;1;2;2;1;2;2;0;1;1;0;-1;1;0;0;1;3;5;6;8;10
mierda;16;79;79;80;126;27;14;101.0;350.0;29.0;480.0;0;4;9;19;29;42;41;0;4;5;10;10;13;-1;0;4;1;5;0;3;-14;0;4;9;16;23;33;34
mierda;17;13;13;13;16;3;1;17.0;61.0;12.0;90.0;0;1;1;7;9;2;3;0;1;0;6;2;-7;1;0;1;-1;6;-4;-9;8;0;1;1;6;8;2;3
primera;6;7;7;11;18;0;1;43.0;83.0;4.0;130.0;0;1;1;0;0;0;6;0;1;0;-1;0;0;6;0;1;-1;-1;1;0;6;0;1;1;0;0;0;6
primera;9;83;83;102;87;9;24;87.0;377.0;68.0;532.0;0;4;18;27;34;40;31;0;4;14;9;7;6;-9;0;4;10;-5;-2;-1;-15;0;4;16;24;33;35;23
primera;12;5;5;5;5;0;0;2.0;30.0;5.0;37.0;0;1;1;0;0;0;4;0;1;0;-1;0;0;4;0;1;-1;-1;1;0;4;0;1;1;0;0;0;4
primera;17;23;23;29;23;2;6;71.0;269.0;25.0;365.0;0;4;7;8;5;4;11;0;4;3;1;-3;-1;7;0;4;-1;-2;-4;2;8;0;4;7;8;5;4;10
primera;18;15;15;15;19;4;0;6.0;18.0;12.0;36.0;0;1;1;0;3;3;11;0;1;0;-1;3;0;8;0;1;-1;-1;4;-3;8;0;1;1;0;3;3;5
primera;19;21;21;33;40;2;2;10.0;56.0;16.0;82.0;0;2;2;0;10;17;9;0;2;0;-2;10;7;-8;0;2;-2;-2;12;-3;-15;0;1;1;0;9;16;9
primera;21;38;38;38;44;2;0;13.0;90.0;14.0;117.0;0;1;5;10;14;16;19;0;1;4;5;4;2;3;0;1;3;1;-1;-2;1;0;1;5;10;14;13;15
cruella;6;31;31;33;47;2;6;314.0;751.0;47.0;1112.0;0;2;2;3;10;14;19;0;2;0;1;7;4;5;0;2;-2;1;6;-3;1;0;1;1;3;8;12;16
mujeres;10;27;27;27;44;5;1;19.0;72.0;8.0;99.0;0;3;4;4;8;15;15;0;3;1;0;4;7;0;0;3;-2;-1;4;3;-7;0;2;3;3;7;15;14
mujeres;12;34;34;36;53;4;2;12.0;176.0;21.0;209.0;0;4;6;7;11;13;17;0;4;2;1;4;2;4;0;4;-2;-1;3;-2;2;0;4;6;7;11;13;16
mujeres;13;27;27;27;35;1;1;8.0;36.0;8.0;52.0;0;3;7;4;5;13;15;0;3;4;-3;1;8;2;0;3;1;-7;4;7;-6;0;2;6;4;5;13;13
mujeres;16;50;50;52;93;4;3;14.0;174.0;35.0;223.0;0;6;9;19;22;15;19;0;6;3;10;3;-7;4;0;6;-3;7;-7;-10;11;0;3;6;17;19;14;19
mujeres;18;51;51;51;76;0;3;25.0;209.0;24.0;258.0;0;2;9;16;23;22;19;0;2;7;7;7;-1;-3;0;2;5;0;0;-8;-2;0;2;9;16;23;22;19
mujeres;19;21;21;21;26;2;2;246.0;503.0;28.0;777.0;0;2;4;2;5;11;12;0;2;2;-2;3;6;1;0;2;0;-4;5;3;-5;0;1;3;2;5;11;12
mujeres;20;44;44;50;52;3;4;18.0;256.0;45.0;319.0;0;2;7;16;20;15;17;0;2;5;9;4;-5;2;0;2;3;4;-5;-9;7;0;1;6;15;18;14;17
mujeres;21;105;105;125;181;8;9;51.0;314.0;67.0;432.0;0;2;14;46;59;41;32;0;2;12;32;13;-18;-9;0;2;10;20;-19;-31;9;0;2;12;28;33;28;28
mujeres;23;20;20;29;29;1;2;49.0;274.0;18.0;341.0;0;0;2;2;4;16;14;0;0;2;0;2;12;-2;0;0;2;-2;2;10;-14;0;0;2;2;4;14;12
vamos;7;26;26;29;36;3;3;26.0;84.0;15.0;125.0;0;0;5;8;12;13;9;0;0;5;3;4;1;-4;0;0;5;-2;1;-3;-5;0;0;4;6;11;13;9
vamos;17;40;40;42;51;3;2;11.0;110.0;20.0;141.0;0;0;3;10;13;20;24;0;0;3;7;3;7;4;0;0;3;4;-4;4;-3;0;0;3;9;12;18;21
vamos;20;10;10;10;14;0;1;21.0;61.0;11.0;93.0;0;0;3;3;0;0;7;0;0;3;0;-3;0;7;0;0;3;-3;-3;3;7;0;0;3;3;0;0;6
vamos;23;33;33;33;54;3;3;8.0;90.0;18.0;116.0;0;0;3;7;13;15;17;0;0;3;4;6;2;2;0;0;3;1;2;-4;0;0;0;3;7;13;15;16
mejor;7;15;15;15;29;1;2;10.0;51.0;17.0;78.0;0;0;3;3;6;6;6;0;0;3;0;3;0;0;0;0;3;-3;3;-3;0;0;0;3;3;5;5;5
mejor;8;16;16;18;28;2;5;61.0;200.0;17.0;278.0;0;0;3;3;0;5;13;0;0;3;0;-3;5;8;0;0;3;-3;-3;8;3;0;0;2;2;0;4;11
mejor;11;27;27;27;28;1;2;11.0;48.0;18.0;77.0;0;0;2;5;5;13;20;0;0;2;3;0;8;7;0;0;2;1;-3;8;-1;0;0;2;5;5;13;18
mejor;13;23;23;25;28;2;3;6.0;70.0;9.0;85.0;0;0;0;2;8;16;15;0;0;0;2;6;8;-1;0;0;0;2;4;2;-9;0;0;0;2;8;15;14
mejor;14;11;11;11;11;6;4;13.0;79.0;3.0;95.0;0;0;0;4;4;0;7;0;0;0;4;0;-4;7;0;0;0;4;-4;-4;11;0;0;0;4;4;0;7
mejor;16;13;13;14;13;7;0;43.0;188.0;17.0;248.0;0;0;0;3;8;5;5;0;0;0;3;5;-3;0;0;0;0;3;2;-8;3;0;0;0;3;8;5;4
mejor;17;13;13;14;14;1;2;29.0;161.0;22.0;212.0;0;0;0;5;5;5;8;0;0;0;5;0;0;3;0;0;0;5;-5;0;3;0;0;0;5;5;5;8
mejor;18;11;11;11;27;2;3;52.0;185.0;25.0;262.0;0;0;0;0;4;9;7;0;0;0;0;4;5;-2;0;0;0;0;4;1;-7;0;0;0;0;4;9;7
mejor;19;12;12;12;12;0;1;7.0;25.0;11.0;43.0;0;0;0;0;3;7;9;0;0;0;0;3;4;2;0;0;0;0;3;1;-2;0;0;0;0;3;7;7
mejor;20;6;6;6;17;0;1;4.0;31.0;10.0;45.0;0;0;0;0;4;4;2;0;0;0;0;4;0;-2;0;0;0;0;4;-4;-2;0;0;0;0;4;4;2
mejor;21;6;6;6;8;1;0;241.0;496.0;16.0;753.0;0;0;0;0;0;2;6;0;0;0;0;0;2;4;0;0;0;0;0;2;2;0;0;0;0;0;2;5
mejor;22;9;9;9;9;1;0;466.0;910.0;30.0;1406.0;0;0;0;0;0;5;9;0;0;0;0;0;5;4;0;0;0;0;0;5;-1;0;0;0;0;0;3;5
mejor;23;1;1;6;1;0;0;8.0;32.0;1.0;41.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
gracias;7;1;2;1;1;0;0;9.0;66.0;1.0;76.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
gracias;8;3;6;6;3;0;3;10.0;25.0;0.0;35.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;1
gracias;9;1;2;1;1;0;1;23.0;25.0;1.0;49.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
gracias;10;1;2;1;1;0;1;23.0;25.0;1.0;49.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
gracias;11;3;3;7;3;1;2;44.0;77.0;1.0;122.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
gracias;12;3;3;3;3;0;0;1.0;63.0;2.0;66.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;2
gracias;13;4;4;4;5;0;0;8.0;23.0;1.0;32.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;2
gracias;14;4;4;8;4;2;2;47.0;80.0;1.0;128.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;3
gracias;15;4;4;4;4;0;0;233.0;456.0;14.0;703.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
gracias;17;4;4;9;6;0;1;7.0;24.0;0.0;31.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;3
gracias;18;4;4;4;4;0;0;3.0;23.0;4.0;30.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;3
gracias;19;3;3;3;4;0;2;4.0;27.0;3.0;34.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
gracias;20;100;100;104;149;33;16;108.0;393.0;37.0;538.0;4;9;19;29;42;41;35;4;5;10;10;13;-1;-6;4;1;5;0;3;-14;-5;4;9;16;23;33;34;31
gracias;21;75;75;97;130;12;14;59.0;383.0;41.0;483.0;1;10;20;28;37;27;17;1;9;10;8;9;-10;-10;1;8;1;-2;1;-19;0;1;9;19;27;34;25;17
gracias;23;55;55;56;66;4;7;22.0;173.0;36.0;231.0;3;6;9;17;24;22;19;3;3;3;8;7;-2;-3;3;0;0;5;-1;-9;-1;3;6;9;15;22;21;18
mundo;9;6;6;8;6;4;3;17.0;40.0;2.0;59.0;1;1;0;0;0;0;5;1;0;-1;0;0;0;5;1;-1;-1;1;0;0;5;1;1;0;0;0;0;5
mundo;14;45;45;45;52;2;0;14.0;124.0;22.0;160.0;1;5;10;14;16;19;18;1;4;5;4;2;3;-1;1;3;1;-1;-2;1;-4;1;5;10;14;13;15;15
mundo;16;52;52;53;72;3;5;80.0;261.0;53.0;394.0;2;9;14;17;22;20;14;2;7;5;3;5;-2;-6;2;5;-2;-2;2;-7;-4;2;8;12;15;21;19;13
mundo;17;34;34;34;55;7;1;26.0;106.0;10.0;142.0;3;4;4;8;15;15;12;3;1;0;4;7;0;-3;3;-2;-1;4;3;-7;-3;2;3;3;7;15;14;11
mundo;18;5;5;5;5;0;1;1.0;36.0;8.0;45.0;2;2;0;0;0;0;3;2;0;-2;0;0;0;3;2;-2;-2;2;0;0;3;2;2;0;0;0;0;3
